hospital_config_id,hospital_config_description,number_of_beds,number_of_beds_locked,branch_id,hospital_id,description,email,fax,phone,active,create_date,update_date,user_id,managment_id
466,"telefon: 33 8272500  fax:  uwagi: Oddział koardilogii i kardioonkologii - ul. Wyspiańskiego 21, 43-300 Bielsko-Biała. W tym 4 łóżka intensywnego nadzoru kardilogicznego.",33,0,10,78,null,null,null,null,t,null,null,null,null
467,"telefon: 33 8272500  fax:  uwagi: Ul. Wyspiańskiego 21, 43-300 Bielsko-Biała\r\nw tym 20 łóżek intensywnego nadzoru, 7 inkubatorów",27,0,75,78,null,null,null,null,t,null,null,null,null
728,telefon:   fax:  uwagi: ,9,0,191,78,null,null,null,null,t,null,null,null,null
915,"telefon:   fax:  uwagi: Oddział gastroenterologiczny z pododdziałem chorób wewnętrznych - ul. Wyspiańskiego 21, 43-300 Bielsko-Biała.\r\nW tym 2 łóżka IOM.",33,0,6,78,null,null,null,null,t,null,null,null,null
470,"telefon: poziom 0: 32 2279826 wew. 108; poziom IV: 32 2279826 wew. 207  fax: 32 2279826 uwagi: Oddział Kardiologii Inwazyjnej Zabiegowej, w tym 1 IOM",23,0,10,79,null,null,null,null,t,null,null,null,null
1017,telefon:   fax:  uwagi: Oddział intensywnej opieki kardiologicznej,10,0,14,79,null,null,null,null,t,null,null,null,null
745,telefon:   fax:  uwagi: ,1,0,191,79,null,null,null,null,t,null,null,null,null
752,telefon:   fax:  uwagi: ,1,0,191,80,null,null,null,null,t,null,null,null,null
473,telefon: 33 8289390 wew. 300  fax: 33 8289393 uwagi: ,12,0,10,81,null,null,null,null,t,null,null,null,null
475,telefon: 33 8289390 wew. 200  fax: 33 8289393 uwagi: łóżka IOM - 2,14,0,53,81,null,null,null,null,t,null,null,null,null
730,telefon:   fax:  uwagi: ,1,0,191,81,null,null,null,null,t,null,null,null,null
477,telefon: piel. 33 8545663 wew. 112; lek. 33 8545663 wew. 113  fax: 33 8545663 uwagi: Oddział kardiologiczny - 6\r\nOddział kardiologiczny B - 14,20,0,10,82,null,null,null,null,t,null,null,null,null
478,telefon: piel. 33 8545663 wew. 120; lek. 33 8545663 wew. 121  fax: 33 8545663 uwagi: ,2,0,48,82,null,null,null,null,t,null,null,null,null
787,telefon:   fax:  uwagi: ,1,0,191,82,null,null,null,null,t,null,null,null,null
479,telefon: 32 2224400  fax: 32 2221609 uwagi: W tym 2 łóżka IOM.,38,0,1,83,null,null,null,null,t,null,null,null,null
480,telefon: 32 2224400  fax: 32 2221609 uwagi: ,18,0,20,83,null,null,null,null,t,null,null,null,null
481,"telefon: 32 2224400  fax: 32 2221609 uwagi: Oddział Noworodków i Wcześniaków, w tym 4 inkubatory",15,0,75,83,null,null,null,null,t,null,null,null,null
482,telefon: 32 2224400  fax: 32 2221609 uwagi: W tym 2 łóżka IOM.,38,0,42,83,null,null,null,null,t,null,null,null,null
770,"telefon:   fax:  uwagi: 2 IOM - kod 4000, 2 IOM - kod 4450",4,0,191,83,null,null,null,null,t,null,null,null,null
483,telefon: 327827211  fax: 327827300 uwagi: ,27,0,45,84,null,null,null,null,t,null,null,null,null
484,telefon: 327827222  fax: 327827300 uwagi: Oddział Nefrologii ze Stacją Dializ,10,0,15,84,null,null,null,null,t,null,null,null,null
485,"telefon: 327827266  fax: 327827300 uwagi: Oddział Chorób Wewnętrznych\r\nul. Głowackiego 10, 40-052 Katowice \r\n49 łóżek\r\n\r\n\r\n\r\n\r\n",49,0,1,84,null,null,null,null,t,null,null,null,null
686,telefon:   fax:  uwagi: ,1,0,191,84,null,null,null,null,t,null,null,null,null
1057,telefon:   fax:  uwagi: ,0,0,42,84,null,null,null,null,t,null,null,null,null
959,telefon: 32 7827330  fax: 32 7827329 uwagi: ,3,0,198,84,null,null,null,null,t,null,null,null,null
1035,telefon: 323412510  fax: 327827300 uwagi: ,6,0,100,84,null,null,null,null,t,null,null,null,null
486,"telefon: ul. Bony 1/3: 343702236, ul. Mickiewicza 12: 343702382  fax: brak uwagi: ul. Mirowska 15 42-200 Częstochowa \r\nOddział Chorób Wewnętrznych - 61 (w tym 4 łózka IOM)\r\n\r\nul. Mickiewicza 12 42-200 Częstochowa\r\nOddział Chorób Wewnętrznych - 51 (w tym 2 łóżka IOM, 3 łóżka intensywnego nadzoru kardiologicznego)",112,0,1,85,null,null,null,null,t,null,null,null,null
487,telefon: 343702223  fax: brak uwagi: w tym 2 łóżka IOM,46,0,45,85,null,null,null,null,t,null,null,null,null
488,telefon: 343702202  fax: brak uwagi: w tym 2 łóżka IOM,30,0,106,85,null,null,null,null,t,null,null,null,null
489,telefon: 343702175  fax: brak uwagi: w tym 2 łóżka IOM,20,0,64,85,null,null,null,null,t,null,null,null,null
490,"telefon: 343702246, 343702251(lek.)  fax: brak uwagi: Dializy - TAK",8,0,100,85,null,null,null,null,t,null,null,null,null
491,telefon: 343702312  fax: brak uwagi: w tym 3 łóżka IOM,21,0,22,85,null,null,null,null,t,null,null,null,null
492,telefon: 34 3702312  fax: brak uwagi: w tym 8 łóżek IOM,16,0,24,85,null,null,null,null,t,null,null,null,null
652,telefon: 343702263  fax: brak uwagi: w tym 2 łóżka IOM,53,0,31,85,null,null,null,null,t,null,null,null,null
494,telefon: 343702372  fax: brak uwagi: ul. Mickiewicza 12\r\nw tym 2 łóżka IOM,31,0,42,85,null,null,null,null,t,null,null,null,null
495,"telefon: 343702402  fax: brak uwagi: ul. Mickiewicza 12\r\n15 łóżek dla noworodków, 5 inkubatorów.",16,0,75,85,null,null,null,null,t,null,null,null,null
496,telefon: 343702564  fax: brak uwagi: ul. Bony 1/3\r\nW tym 2 łóżka IOM\r\n,26,0,40,85,null,null,null,null,t,null,null,null,null
497,telefon: 343702633  fax: brak uwagi: ul. Bony 1/3,18,0,20,85,null,null,null,null,t,null,null,null,null
498,telefon: 343702592  fax: brak uwagi: ul. Bony 1/3\r\nw tym 2 łóżka IOM,40,0,8,85,null,null,null,null,t,null,null,null,null
499,telefon: 343702665  fax: brak uwagi: ul. Bony 1/3,0,0,105,85,null,null,null,null,t,null,null,null,null
631,"telefon: 34 3702270, 34 3702168, 34 3702170  fax: 34 3702168 uwagi: ",4,0,72,85,null,null,null,null,t,null,null,null,null
651,"telefon: 34 3702270, 34 3702168, 34 3702170  fax: 34 3702168 uwagi: ",4,0,192,85,null,null,null,null,t,null,null,null,null
653,"telefon:   fax:  uwagi: 6 łóżek kod 4000 (4 na ul. Bony, 2 na ul. Mickiewicza),\r\n2 łóżka kod 4500\r\n2 łóżka kod 4580\r\n2 łóżka kod 4640\r\n2 łóżka kod 4450\r\n3 łóżka kod 4420\r\n2 łóżka kod 4401\r\n2 łóżka kod 4270\r\n2 łózka kod 4060",23,0,191,85,null,null,null,null,t,null,null,null,null
500,telefon: 326041759  fax:  uwagi: ,19,0,45,86,null,null,null,null,t,null,null,null,null
501,telefon: 326041725  fax:  uwagi: ,35,0,1,86,null,null,null,null,t,null,null,null,null
680,telefon:   fax:  uwagi: ,1,0,191,86,null,null,null,null,t,null,null,null,null
957,"telefon: 32 6041700, 6041799, 6041708  fax: 32 6041780 uwagi: ",1,0,198,86,null,null,null,null,t,null,null,null,null
502,telefon: 32 6053582  fax: 326053508 uwagi: ,26,0,1,87,null,null,null,null,t,null,null,null,null
503,telefon: 32 6053561  fax: 326053508 uwagi: Oddział Chirurgii Ogólnej z Pododdziałem Chirurgii Metabolicznej i Bariatrycznej. W tym 2 łóżka IOM.,28,0,45,87,null,null,null,null,t,null,null,null,null
504,telefon: 32 6053569  fax: 326053508 uwagi: W tym 2 łóżka IOM.,19,0,42,87,null,null,null,null,t,null,null,null,null
505,telefon: 32 6053573  fax: 32 6053508 uwagi: 15 łóżek dla noworodków + 4 inkubatory,19,0,75,87,null,null,null,null,t,null,null,null,null
506,telefon: 32 6053591  fax: 32 6053508 uwagi: W tym 2 łóżka IOM.,27,0,59,87,null,null,null,null,t,null,null,null,null
507,telefon: 32 6053591  fax: 32 6053508 uwagi: W tym 2 łóżka IOM.\r\nPododdział okulistyki dziecięcej,5,0,60,87,null,null,null,null,t,null,null,null,null
682,"telefon:   fax:  uwagi: 2 IOM - kod 4500, 2 IOM - kod 4450, 2 IOM - kod 4600, 1 IOm - kod 4220, 2 IOM - kod 4601",9,0,191,87,null,null,null,null,t,null,null,null,null
955,telefon: 32 6053501 lub 32 6053508  fax:  uwagi: ,6,0,198,87,null,null,null,null,t,null,null,null,null
509,"telefon:   fax:  uwagi: 41-219 Sosnowiec, ul. Szpitalna 1\r\nOddział Chorób Wewnętrznych I - 30, w tym 2 IOM\r\nOddział Chorób Wewnętrznych III - 30, w tym 2 IOM, 1 IT\r\n\r\nul. Zegadłowicza 3 41-200 Sosnowiec\r\nOddział Chorób Wewnętrznych II  - 28, w tym 3 IOM\r\n\r\n41-219 Sosnowiec, ul. Szpitalna 1\r\nOddział Chorób Wewnętrznych III z Pododdziałem Geriatrycznym - 40, w tym 3 IOM",88,0,1,88,null,null,null,null,t,null,null,null,null
510,"telefon:   fax:  uwagi: Oddział Chirurgii Ogólnej z Otolaryngologią, ul. Zegadłowicza 3, Sosnowiec\r\nw tym 2 IOM",45,0,45,88,null,null,null,null,t,null,null,null,null
511,telefon:   fax:  uwagi: ul. Zegadłowicza 3\r\nw tym 2 IOM,9,0,61,88,null,null,null,null,t,null,null,null,null
512,telefon:   fax:  uwagi: ul. Zegadłowicza 3\r\nw tym 2 IOM,20,0,64,88,null,null,null,null,t,null,null,null,null
513,telefon:   fax:  uwagi: ul. Zegadłowicza 3,40,0,91,88,null,null,null,null,t,null,null,null,null
514,"telefon:   fax:  uwagi: Oddział ChUO I  - 32 łóżka, w tym 2 IOM.\r\nOddział ChUO II - 6 łóżek.",38,0,106,88,null,null,null,null,t,null,null,null,null
515,telefon:   fax:  uwagi: ul. Zegadłowicza 3,37,0,66,88,null,null,null,null,t,null,null,null,null
517,telefon:   fax:  uwagi: ul. Zegadłowicza 3\r\nw tym 2 IOM,79,0,42,88,null,null,null,null,t,null,null,null,null
518,"telefon:   fax:  uwagi: w tym 25 łóżek dla noworodków, 6 inkubatorów, \r\n2 łóżka IOM\r\nOddział Noworodków i Wcześniaków. Ul.  Zegadłowicza 3\r\n",33,0,75,88,null,null,null,null,t,null,null,null,null
519,telefon:   fax:  uwagi: w tym 2 IOM,55,0,22,88,null,null,null,null,t,null,null,null,null
520,telefon:   fax:  uwagi: Oddział Skórno-Wenerologiczny,14,0,20,88,null,null,null,null,t,null,null,null,null
521,telefon:   fax:  uwagi: w tym 4 IOM,16,0,24,88,null,null,null,null,t,null,null,null,null
522,telefon:   fax:  uwagi: ,16,0,8,88,null,null,null,null,t,null,null,null,null
695,"telefon:   fax:  uwagi: 8 IOM - kod 4000, 2 IOM - kod 4500, 2 IOM - kod 4610, 2 IOM - kod 4640, 2 IOM - kod 4580, 2 IOM - kod 4220, 2 IOM - kod 4450, 4 IOM - kod 4222",24,0,191,88,null,null,null,null,t,null,null,null,null
1065,telefon:   fax:  uwagi: Oddział Anestezjologii i Intensywnej Terapii - 6 łóżek,6,0,100,88,null,null,null,null,t,null,null,null,null
523,telefon:   fax:  uwagi: w tym 5 IOM,31,0,1,89,null,null,null,null,t,null,null,null,null
524,"telefon: 324341236 wew. lek. 623, piel. 625  fax:  uwagi: ",5,0,100,89,null,null,null,null,t,null,null,null,null
525,telefon:   fax:  uwagi: w tym 2 IOM,20,0,40,89,null,null,null,null,t,null,null,null,null
526,telefon:   fax:  uwagi: w tym 2 IOM,30,0,42,89,null,null,null,null,t,null,null,null,null
527,telefon:   fax:  uwagi: Oddział Wcześniaków i Noworodków\r\n11 łóżek dla noworodków + 4 inkubatory,11,0,75,89,null,null,null,null,t,null,null,null,null
528,telefon:   fax:  uwagi: w tym 2 IOM,33,0,45,89,null,null,null,null,t,null,null,null,null
776,"telefon:   fax:  uwagi: 5 łóżek kod 4000, 2 łóżka kod 4401, 2 łóżka kod 4450, 2 łóżka kod 4500",11,0,191,89,null,null,null,null,t,null,null,null,null
529,"telefon: 34 3506355  fax: 34 3565870 uwagi: ul Grunwaldzka 9, Lubliniec",35,0,1,91,null,null,null,null,t,null,null,null,null
530,"telefon: 34 3506350  fax: 34 3565870 uwagi: ul Grunwaldzka 9, Lubliniec",22,0,40,91,null,null,null,null,t,null,null,null,null
531,"telefon: 34 3514943  fax: 34 3565870 uwagi: ul Grunwaldzka 9, Lubliniec",12,0,75,91,null,null,null,null,t,null,null,null,null
532,"telefon: 343514938, 343514937, 343514939  fax: 343565870 uwagi: ul Grunwaldzka 9, Lubliniec",4,0,100,91,null,null,null,null,t,null,null,null,null
533,"telefon: 34 3514940  fax: 34 3565870 uwagi: ul Grunwaldzka 9, Lubliniec",22,0,42,91,null,null,null,null,t,null,null,null,null
534,"telefon: 34 3514930  fax: 34 3565870 uwagi: ul Grunwaldzka 9, Lubliniec",30,0,45,91,null,null,null,null,t,null,null,null,null
648,"telefon: 32 2071788; Izba przyjęć dziecięca: 32 2071950, 32 2071919; Izba przyjęć chirurgiczna: 32 2071900, 32 2071901, 32 2071905  fax: 32 2071785 uwagi: ",6,0,192,92,null,null,null,null,t,null,null,null,null
536,telefon: 32 2071750  fax: 322071546 uwagi: Oddział Chirurgii i Urologii\r\nw tym 4 łóżka IOM,12,0,46,92,null,null,null,null,t,null,null,null,null
537,telefon: 32 2071717  fax: 322071546 uwagi: w tym 2 łóżka IOM,12,0,56,92,null,null,null,null,t,null,null,null,null
538,telefon: 32 2071808  fax: 322071546 uwagi: ,12,0,108,92,null,null,null,null,t,null,null,null,null
539,"telefon: 32 2071654  fax: 322071546 uwagi: Oddział Pediatrii, Endokrynologii i Diabetologii Dziecięcej z Pododdziałem Diabetologii Dziecięcej\r\nw tym 2 łóżka IOM",50,0,143,92,null,null,null,null,t,null,null,null,null
541,telefon: 32 2071700  fax: 322071546 uwagi: ,12,0,16,92,null,null,null,null,t,null,null,null,null
542,telefon: 322071882  fax: 322071546 uwagi: w tym 13 IT,13,0,101,92,null,null,null,null,t,null,null,null,null
543,telefon: 32 2071893  fax: 322071546 uwagi: w tym 4 łóżka IOM,13,0,54,92,null,null,null,null,t,null,null,null,null
544,telefon: 322071855  fax: 322071546 uwagi: ,32,0,13,92,null,null,null,null,t,null,null,null,null
545,telefon: 32 2071973  fax: 322071546 uwagi: w tym 2 łóżka IOM,17,0,62,92,null,null,null,null,t,null,null,null,null
546,telefon: 32 2071752  fax: 322071546 uwagi: Oddział Intensywnej Terapii i Patologii Noworodka\r\nw tym 18 IT,52,0,75,92,null,null,null,null,t,null,null,null,null
547,telefon: 32 2071700  fax: 322071546 uwagi: ,12,0,40,92,null,null,null,null,t,null,null,null,null
634,"telefon: Izba przyjęć dziecięca: 32 2071950, 32 2071919; Izba przyjęć chirurgiczna: 32 2071900, 32 2071965  fax: 32 2071785 uwagi: Stanowiska IT",4,0,72,92,null,null,null,null,t,null,null,null,null
649,"telefon:   fax:  uwagi: 4501 (Oddział chirurgii i urlologii) - 4\r\n4571 (Oddział neurochirurgii) - 2\r\n4031 (Oddział pediatrii, endokrynol. i diabetolog.) - 2\r\n4561 (Oddział kardiochirurgii dziecięcej) - 4\r\n4611 (Oddział laryngologii) - 2\r\n4221 (Oddział pediatrii i neurlogii wieku rozwojowego) - 2\r\n4249 (Oddział onkologii, hematol. i chemioterapii) - 2\r\n",18,0,191,92,null,null,null,null,t,null,null,null,null
664,telefon: 32 2071600  fax: 322071546 uwagi: Oddział Pediatrii i Neurologii Wieku Rozwojowego\r\nw tym 2 łóżka IOM,43,0,23,92,null,null,null,null,t,null,null,null,null
1003,"telefon: 322071763  fax: 322071546 uwagi: Oddział Onkologii, Hematologii i Chemioterapii - 32, \r\nw tym 2 IOM",32,0,159,92,null,null,null,null,t,null,null,null,null
548,"telefon: centrala - 327207700, Izba Przyj. 327207774  fax: 322663630 uwagi: brak łóżek IOM",27,0,40,93,null,null,null,null,t,null,null,null,null
549,"telefon: centr. 327207700, IP 327207774  fax: 322663630 uwagi: brak łóżek IOM, 4 stanowiska patologii noworodka, 2 stanowiska Panda, 2 inkubatory zamknięte, 1 inkubator otwarty",16,0,139,93,null,null,null,null,t,null,null,null,null
550,"telefon: centr. 327207700, IP 327207774  fax: 322663630 uwagi: brak łóżek IOM, 6 noworodkowych, 1 inkubator",25,0,46,93,null,null,null,null,t,null,null,null,null
551,"telefon: centr. 327207700, IP 327207774  fax: 322663630 uwagi: Oddział Kliniczny Psychiatrii i Psychoterapii Wieku Rozwojowego",62,0,182,93,null,null,null,null,t,null,null,null,null
552,"telefon: 327207777, centrala: 327207700  fax: 322663630 uwagi: ",10,0,101,93,null,null,null,null,t,null,null,null,null
691,"telefon:   fax:  uwagi: 8 stanowisk, w tym 2 duże łóżka",8,0,191,93,null,null,null,null,t,null,null,null,null
4,telefon: 322854430  fax: 322854430 uwagi: w tym 2 łóżka IOM,36,0,133,11,null,null,null,null,t,null,null,null,null
554,telefon: I-32 3934315 ; II-32 3934325 ; III-32 3934335 ; IV-32 3934345 ; VI-32 3934365 ; VIII-32 3934385 ; 32 3934305 ;   fax: 32 3934141 uwagi: Oddział I Urazowo-Ortopedyczny Męski - 24 ;\r\n\r\nOddział II Urazowo-Ortopedyczny z Pododdziałem Artroskopii i Chirurgii Kolana - 32 ;\r\n\r\nOddział III Urazowo-Ortopedyczny Kobiecy - 30 ;\r\n\r\nOddział IV Urazów i Schorzeń Kręgosłupa i Paraplegii Urazowej - 30 ;\r\nOddział VI Chirurgii Rekonstrukcyjnej Ręki - 20 ;\r\nOddział VIII Septyczny - 21 ;\r\nOddział IX Leczenia Nowotworów i Patologii Kostno-Stawowej - 27.\r\n,182,0,106,94,null,null,null,null,t,null,null,null,null
555,telefon: 32 3934375  fax: 32 3934141 uwagi: Oddział VII Urazowo-Ortopedyczny Dzieci i Młodzieży,15,0,108,94,null,null,null,null,t,null,null,null,null
556,"telefon: lek. 323934266, piel. 323934254  fax: 323934141 uwagi: Oddział posiada dodatkowo 8 stanowisk IT Pooperacyjnej",7,0,100,94,null,null,null,null,t,null,null,null,null
778,telefon:   fax:  uwagi: ,15,0,191,94,null,null,null,null,t,null,null,null,null
557,"telefon: 32 3490071  fax: 32 2415529 uwagi: Niemowlęcy i Patologii Noworodka. W tym 2 łóżka IOM.\r\n1 łóżko z intensywnym nadzorem, 5 łóżek dla noworodków, 2 inkubatory.",34,0,139,95,null,null,null,null,t,null,null,null,null
558,telefon: 32 3490042  fax: 32 2415529 uwagi: W tym 2 łóżka IOM.,24,0,159,95,null,null,null,null,t,null,null,null,null
559,telefon: 32 3490081  fax: 32 2415529 uwagi: Pediatryczny dla Dzieci Starszych. W tym 2 łóżka IOM.,32,0,40,95,null,null,null,null,t,null,null,null,null
560,telefon: 32 3490020  fax: 32 2415529 uwagi: W tym 2 łóżka IOM.,14,0,23,95,null,null,null,null,t,null,null,null,null
561,telefon: 32 3490034  fax: 32 2415529 uwagi: 2 łóżka dla noworodków.,16,0,16,95,null,null,null,null,t,null,null,null,null
562,telefon: 32 3490051  fax: 32 2415529 uwagi: W tym 2 łóżka IOM. 2 łóżka dla noworodków.,31,0,62,95,null,null,null,null,t,null,null,null,null
563,"telefon: 32 3490011  fax: 32 2415529 uwagi: Z ośrodkiem chirurgii małoinwazyjnej dla dzieci. 4 łóżka dla noworodków, 1 inkubator",38,0,46,95,null,null,null,null,t,null,null,null,null
564,"telefon: 323490070, 323490005, 323490071  fax: 322415529 uwagi: ",8,0,101,95,null,null,null,null,t,null,null,null,null
565,telefon: 32 3490030  fax: 32 2415529 uwagi: 2 łóżka dla noworodków.,16,0,60,95,null,null,null,null,t,null,null,null,null
566,telefon: 32 3471216  fax: 32 2415529 uwagi: Ortopedii i Traumatologii Narządu Ruchu,22,0,108,95,null,null,null,null,t,null,null,null,null
628,"telefon: 32 3471227, 32 3471224, 32 3471223  fax: 32 2415529 uwagi: Stanowiska IT",2,0,72,95,null,null,null,null,t,null,null,null,null
754,telefon:   fax:  uwagi: 4249- 2\r\n4221- 2\r\n4403- 2\r\n4401- 2\r\n4611- 2,10,0,191,95,null,null,null,null,t,null,null,null,null
756,"telefon: 32 3471227, 32 3471224, 32 3471223  fax: 32 2415529 uwagi: ",4,0,192,95,null,null,null,null,t,null,null,null,null
567,"telefon: Oddz. II:323440851  fax: Wszystkie oddziały: 327795912 uwagi: ul. Główna 11  41-711 Ruda Śląska\r\nOddział II Chorób Wewnętrznych i Diabetologii - 52, w tym 2 IOM\r\n",52,0,1,96,null,null,null,null,t,null,null,null,null
568,"telefon: 323440767  fax: 327795912 uwagi: Oddział Kardiologiczny z Pododdziałem Intensywnego Nadzoru Kardiologicznego, w tym 7 łóżek INK IOM.",28,0,10,96,null,null,null,null,t,null,null,null,null
569,telefon: 323440758  fax: 327795912 uwagi: ,30,0,106,96,null,null,null,null,t,null,null,null,null
570,telefon: 323440735  fax: 327795912 uwagi: Oddział Chirurgii Ogólnej i Naczyniowej,51,0,45,96,null,null,null,null,t,null,null,null,null
571,telefon: 327795936  fax: 327795912 uwagi: ,15,0,59,96,null,null,null,null,t,null,null,null,null
572,telefon: 323440739  fax: 327795912 uwagi: w tym 2 IOM,72,0,42,96,null,null,null,null,t,null,null,null,null
573,"telefon: 323440749  fax: 327795912 uwagi: w tym 20 łóżek noworodków, 9 IOM, 15 inkubatorów",44,0,75,96,null,null,null,null,t,null,null,null,null
574,telefon: 323440754  fax: 327795912 uwagi: ,10,0,61,96,null,null,null,null,t,null,null,null,null
575,telefon: 327795924  fax: 327795912 uwagi: w tym 1 łóżko IOM,16,0,22,96,null,null,null,null,t,null,null,null,null
576,telefon: 327795924  fax: 327795912 uwagi: w tym 4 łóżka IOM,16,0,24,96,null,null,null,null,t,null,null,null,null
577,telefon: 323440835  fax: 327795912 uwagi: Oddział Chorób Płuc z Pododdziałem Chemioterapii. \r\nUl. Główna 11,30,0,133,96,null,null,null,null,t,null,null,null,null
578,"telefon: 323440825  fax: 327795912 uwagi: Ul. Główna 11. Ruda Śl., w tym 1 łóżko IOM.",20,0,40,96,null,null,null,null,t,null,null,null,null
579,"telefon: 323440850  fax: 327795912 uwagi: Ul. Główna 11, Ruda Śl.",30,0,66,96,null,null,null,null,t,null,null,null,null
580,"telefon: 323440868  fax: 327795912 uwagi: Ul. Główna 11, Ruda Śl.",15,0,105,96,null,null,null,null,t,null,null,null,null
736,"telefon:   fax:  uwagi: 3 łóżka kod 4000 (po 1 na każdym oddziale), 2 łóżka kod 4450, 1 łóżko kod 4220, 4 łóżka kod 4222, 1 łóżko kod 4401.",11,0,191,96,null,null,null,null,t,null,null,null,null
1007,telefon: 32 7275803  fax: 32 7275807 uwagi: ,8,0,100,96,null,null,null,null,t,null,null,null,null
581,telefon: 32 621 20 96  fax:  uwagi: W tym 4 łóżka IOM,46,0,1,97,null,null,null,null,t,null,null,null,null
582,telefon:   fax:  uwagi: W tym 4 łóżka IOM.,27,0,45,97,null,null,null,null,t,null,null,null,null
583,telefon:   fax:  uwagi: ,30,0,106,97,null,null,null,null,t,null,null,null,null
584,telefon:   fax:  uwagi: ,8,0,61,97,null,null,null,null,t,null,null,null,null
585,telefon:   fax:  uwagi: ,8,0,59,97,null,null,null,null,t,null,null,null,null
586,telefon:   fax:  uwagi: W tym 2 łóżka IOM,24,0,22,97,null,null,null,null,t,null,null,null,null
587,"telefon: 326212176 (lek.), 326212175 (piel.), 326212000 (centrala)  fax:  uwagi: Dializy - TAK",8,0,100,97,null,null,null,null,t,null,null,null,null
590,telefon:   fax:  uwagi: Oddział pediatryczny i alergologiczny,20,0,40,97,null,null,null,null,t,null,null,null,null
591,telefon:   fax:  uwagi: W tym 4 łóżka IOM.,20,0,24,97,null,null,null,null,t,null,null,null,null
592,"telefon:   fax:  uwagi: ul. Krasińskiego 43, Dąbrowa Górnicza",60,0,66,97,null,null,null,null,t,null,null,null,null
632,"telefon: 32 2622435, 32 6212112  fax:  uwagi: Stanowiska IT",3,0,72,97,null,null,null,null,t,null,null,null,null
749,telefon:   fax:  uwagi: 4000- 4\r\n4500- 4\r\n4220- 2\r\n4222- 4,14,0,191,97,null,null,null,null,t,null,null,null,null
751,"telefon: 32 2622435, 32 6212112  fax:  uwagi: ",5,0,192,97,null,null,null,null,t,null,null,null,null
818,telefon:   fax:  uwagi: wew. I (4000)- 2 łóżka IOM; wew. II (4000) - 2 łóżka IOM; ginek. (4450) - 2 łóżka IOM; dziecięcy (4401) - 2 łóżka IOM; chir. (4500) - 2 łóżka IOM; chir. uraz. (4580) - 2 łóżka IOM,12,0,191,98,null,null,null,null,t,null,null,null,null
823,telefon:   fax:  uwagi: 2 łóżka kod 4272,2,0,191,11,null,null,null,null,t,null,null,null,null
594,telefon: 33 440 18 38  fax: 33 8612995 uwagi: Oddział Chorób Wewnętrznych z pododdziałem\r\nnefrologii,32,0,1,98,null,null,null,null,t,null,null,null,null
595,telefon: 33 440 18 51  fax: 33 8612995 uwagi: W tym 2 łóżka IOM.,22,0,42,98,null,null,null,null,t,null,null,null,null
596,telefon: 33 440 18 24  fax: 33 8612995 uwagi: W tym 2 łóżko IOM,21,0,40,98,null,null,null,null,t,null,null,null,null
597,telefon: 33 440 18 53  fax: 33 8612995 uwagi: W tym 2 łóżka IOM.,32,0,45,98,null,null,null,null,t,null,null,null,null
598,telefon: 33 440  18 63  fax: 33 8612995 uwagi: W tym 2 łóżka IOM.,38,0,106,98,null,null,null,null,t,null,null,null,null
599,telefon: 33 440 18 22  fax: 33 8612995 uwagi: w tym 6 inkubatorów,21,0,75,98,null,null,null,null,t,null,null,null,null
600,telefon: 33 440 18 29  fax: 338612995 uwagi: ,6,0,100,98,null,null,null,null,t,null,null,null,null
1059,telefon: (34) 315-82-02  fax:  uwagi: ,5,0,100,99,null,null,null,null,t,null,null,null,null
601,"telefon: Oddz. I: 343158252; Oddz. II: 343158228  fax:  uwagi: Oddział Chorób Wewnętrznych - 53, w tym 2 łóżka IOM.\r\nOddział Chorób Wewnętrznych II - zakończenie działalności z dniem 30.06.2015 r.",53,0,1,99,null,null,null,null,t,null,null,null,null
602,telefon: 343158249  fax:  uwagi: W tym 1 łóżko IOM.,28,0,40,99,null,null,null,null,t,null,null,null,null
603,telefon: 343158262  fax:  uwagi: ,35,0,42,99,null,null,null,null,t,null,null,null,null
604,telefon: 343158272  fax:  uwagi: W tym 1 łóżko IOM.,26,0,45,99,null,null,null,null,t,null,null,null,null
605,"telefon: 343158268 (ordyn.), 343158216 (piel.)  fax:  uwagi: 16 łóżek dla noworodków + 4 inkubatory",20,0,75,99,null,null,null,null,t,null,null,null,null
606,telefon: 343158250  fax:  uwagi: W tym 1 łóżko IOM.,21,0,106,99,null,null,null,null,t,null,null,null,null
854,"telefon:   fax:  uwagi: 2 łóżka kod 4000, 1 łóżko kod 4401, 1 łóżko kod 4450, 1 łóżko kod 4500, 1 łóżko kod 4580.",6,0,191,99,null,null,null,null,t,null,null,null,null
608,"telefon:   fax:  uwagi: SP ZOZ Zespół Szpitali Miejskich ul. Strzelców Bytomskich 11, 41-500 Chorzów",20,0,10,100,null,null,null,null,t,null,null,null,null
761,telefon:   fax:  uwagi: ,1,0,191,100,null,null,null,null,t,null,null,null,null
924,"telefon:   fax:  uwagi: W tym: 1 łóżko IOM, 4 łóżka INK.",5,0,14,100,null,null,null,null,t,null,null,null,null
609,"telefon:   fax:  uwagi: Szpital Miejski im. dr. W. Biegańskiego ul. Mickiewicza 12, 42-200 Częstochowa",20,0,10,101,null,null,null,null,t,null,null,null,null
660,telefon:   fax:  uwagi: ,1,0,191,101,null,null,null,null,t,null,null,null,null
922,"telefon:   fax:  uwagi: W tym: 1 łóżko IOM, 10 łóżek INK",11,0,14,101,null,null,null,null,t,null,null,null,null
